incident at sensor (i),road,mile,type,date,incident_time,incident_hour,data_time,weather,light,speed (i-5),volume (i-5),occupancy (i-5),speed (i-4),volume (i-4),occupancy (i-4),speed (i-3),volume (i-3),occupancy (i-3),speed (i-2),volume (i-2),occupancy (i-2),speed (i-1),volume (i-1),occupancy (i-1),speed (i),volume (i),occupancy (i),speed (i+1),volume (i+1),occupancy (i+1),speed (i+2),volume (i+2),occupancy (i+2),speed (i+3),volume (i+3),occupancy (i+3),speed (i+4),volume (i+4),occupancy (i+4),speed (i+5),volume (i+5),occupancy (i+5)
1,SR153N,1.4,Suspected Minor Injury,2020-11-11,08:00,8,07:45:00,Rain,Daylight,59.75,26,8.5,66.0,16,6.25,49.0,7,3.5,69.0,8,2.0,,,,,0,0.0,,,,55.0,21,5.25,,0,0.0,,0,0.0,,,
1,SR153N,1.4,Suspected Minor Injury,2020-11-11,08:00,8,07:45:30,Rain,Daylight,59.75,38,11.5,68.66666666666667,12,4.75,62.0,14,7.0,69.5,10,2.0,,,,,0,0.0,,,,51.75,18,3.5,,0,0.0,,0,0.0,,,
1,SR153N,1.4,Suspected Minor Injury,2020-11-11,08:00,8,07:46:00,Rain,Daylight,57.0,22,7.0,65.0,14,5.0,63.0,12,13.5,69.0,5,1.5,,,,,0,0.0,,,,52.0,13,3.25,,0,0.0,,0,0.0,,,
1,SR153N,1.4,Suspected Minor Injury,2020-11-11,08:00,8,07:46:30,Rain,Daylight,59.5,19,5.5,63.75,16,6.0,64.0,5,3.5,69.0,9,2.0,,,,,0,0.0,,,,53.25,20,4.75,,0,0.0,,0,0.0,,,
1,SR153N,1.4,Suspected Minor Injury,2020-11-11,08:00,8,07:47:00,Rain,Daylight,54.75,28,8.25,65.5,20,7.0,57.0,15,7.5,67.5,10,4.0,,,,,0,0.0,,,,54.25,19,3.5,,0,0.0,,,,,,
1,SR153N,1.4,Suspected Minor Injury,2020-11-11,08:00,8,07:47:30,Rain,Daylight,56.0,38,12.5,65.0,11,4.0,63.5,12,7.5,70.0,9,2.0,,,,,0,0.0,,,,54.0,18,3.0,,,,,0,0.0,,,
1,SR153N,1.4,Suspected Minor Injury,2020-11-11,08:00,8,07:48:00,Rain,Daylight,56.75,22,7.0,66.0,15,6.25,52.0,14,9.5,65.5,10,2.0,,,,,0,0.0,,,,56.0,10,2.25,,0,0.0,,0,0.0,,,
1,SR153N,1.4,Suspected Minor Injury,2020-11-11,08:00,8,07:48:30,Rain,Daylight,55.25,35,12.0,63.75,17,5.75,57.5,9,4.0,65.5,5,1.5,,,,,0,0.0,,,,54.25,15,2.5,,0,0.0,,0,0.0,,,
1,SR153N,1.4,Suspected Minor Injury,2020-11-11,08:00,8,07:49:00,Rain,Daylight,61.0,19,4.0,64.5,18,4.75,50.0,8,7.0,65.5,6,1.5,,,,,0,0.0,,,,49.333333333333336,8,3.25,,0,0.0,,0,0.0,,,
1,SR153N,1.4,Suspected Minor Injury,2020-11-11,08:00,8,07:49:30,Rain,Daylight,59.25,31,7.25,65.0,14,6.75,51.0,15,10.0,67.0,6,1.5,,,,,0,0.0,,,,55.0,16,3.75,,0,0.0,,0,0.0,,,
