incident at sensor (i),road,mile,type,date,incident_time,incident_hour,data_time,weather,light,speed (i-5),volume (i-5),occupancy (i-5),speed (i-4),volume (i-4),occupancy (i-4),speed (i-3),volume (i-3),occupancy (i-3),speed (i-2),volume (i-2),occupancy (i-2),speed (i-1),volume (i-1),occupancy (i-1),speed (i),volume (i),occupancy (i),speed (i+1),volume (i+1),occupancy (i+1),speed (i+2),volume (i+2),occupancy (i+2),speed (i+3),volume (i+3),occupancy (i+3),speed (i+4),volume (i+4),occupancy (i+4),speed (i+5),volume (i+5),occupancy (i+5)
1,00I75S,5.5,Suspected Minor Injury,2020-11-07,11:30,11,11:15:00,--,Daylight,71.5,4,0.75,,,,66.2,29,5.0,72.75,15,3.25,73.33333333333333,13,3.0,,,,,,,71.0,8,3.6666666666666665,64.0,10,3.5,52.0,13,2.25,64.0,18,12.5
1,00I75S,5.5,Suspected Minor Injury,2020-11-07,11:30,11,11:15:30,--,Daylight,66.0,24,7.25,,,,66.5,16,2.3333333333333335,73.5,10,3.0,74.25,27,6.0,,,,,,,74.0,9,2.0,62.5,5,1.5,51.0,21,4.75,63.5,14,8.0
1,00I75S,5.5,Suspected Minor Injury,2020-11-07,11:30,11,11:16:00,--,Daylight,66.33333333333333,4,1.5,,,,65.0,11,1.8333333333333333,70.0,18,5.5,71.75,22,5.75,,,,,,,72.33333333333333,10,2.6666666666666665,61.0,5,2.0,53.0,12,4.0,67.5,10,5.5
1,00I75S,5.5,Suspected Minor Injury,2020-11-07,11:30,11,11:16:30,--,Daylight,70.5,4,1.0,,,,65.8,18,2.8333333333333335,70.25,25,7.25,74.5,25,6.75,,,,,,,71.33333333333333,26,7.0,62.5,10,5.5,51.5,19,5.25,67.0,7,2.5
1,00I75S,5.5,Suspected Minor Injury,2020-11-07,11:30,11,11:17:00,--,Daylight,71.0,8,2.0,,,,66.0,11,1.6666666666666667,71.0,11,2.0,70.75,19,5.0,,,,,,,70.33333333333333,18,5.666666666666667,62.0,4,1.0,50.75,16,3.0,61.5,19,13.0
1,00I75S,5.5,Suspected Minor Injury,2020-11-07,11:30,11,11:17:30,--,Daylight,67.0,8,3.25,,,,65.5,13,1.5,70.0,16,5.75,73.0,16,4.75,,,,,,,72.33333333333333,12,2.6666666666666665,61.0,10,5.5,50.5,11,3.75,63.0,8,7.0
1,00I75S,5.5,Suspected Minor Injury,2020-11-07,11:30,11,11:18:00,--,Daylight,67.33333333333333,10,2.25,,,,65.5,18,2.3333333333333335,72.0,13,3.25,72.66666666666667,12,4.75,,,,,,,68.66666666666667,14,5.333333333333333,61.5,5,1.5,50.75,18,4.75,66.0,12,6.0
1,00I75S,5.5,Suspected Minor Injury,2020-11-07,11:30,11,11:18:30,--,Daylight,72.0,8,2.25,,,,67.5,12,2.3333333333333335,71.25,18,5.0,71.75,9,2.0,,,,,,,69.33333333333333,13,4.0,62.0,2,1.0,51.25,14,4.25,64.0,14,8.0
1,00I75S,5.5,Suspected Minor Injury,2020-11-07,11:30,11,11:19:00,--,Daylight,69.5,11,2.75,,,,65.8,18,2.6666666666666665,71.5,12,2.75,70.25,21,4.25,,,,,,,70.33333333333333,9,3.0,60.5,3,1.5,52.0,16,5.75,67.0,9,7.5
1,00I75S,5.5,Suspected Minor Injury,2020-11-07,11:30,11,11:19:30,--,Daylight,68.5,9,4.75,,,,65.2,14,2.1666666666666665,71.0,28,7.75,71.66666666666667,7,2.25,,,,,,,66.0,14,5.0,60.5,4,2.0,51.75,11,3.75,65.5,12,6.5
