incident at sensor (i),road,mile,type,date,incident_time,incident_hour,data_time,weather,light,speed (i-5),volume (i-5),occupancy (i-5),speed (i-4),volume (i-4),occupancy (i-4),speed (i-3),volume (i-3),occupancy (i-3),speed (i-2),volume (i-2),occupancy (i-2),speed (i-1),volume (i-1),occupancy (i-1),speed (i),volume (i),occupancy (i),speed (i+1),volume (i+1),occupancy (i+1),speed (i+2),volume (i+2),occupancy (i+2),speed (i+3),volume (i+3),occupancy (i+3),speed (i+4),volume (i+4),occupancy (i+4),speed (i+5),volume (i+5),occupancy (i+5)
1,SR153S,4.6,Suspected Minor Injury,2021-01-13,20:12,20,19:57:00,--,Dark,,0,0.0,61.5,9,2.0,57.5,9,1.2,,0,0.0,71.0,6,1.0,63.333333333333336,10,2.0,68.75,9,1.5,57.666666666666664,6,1.5,67.0,1,0.25,73.0,4,0.5,61.666666666666664,6,1.25
1,SR153S,4.6,Suspected Minor Injury,2021-01-13,20:12,20,19:57:30,--,Dark,68.5,11,4.0,61.5,6,1.5,56.5,8,1.6,62.333333333333336,5,1.0,68.75,9,1.75,65.33333333333333,6,1.0,70.0,5,1.25,60.0,1,0.25,67.0,5,1.25,69.33333333333333,4,0.75,60.5,4,1.0
1,SR153S,4.6,Suspected Minor Injury,2021-01-13,20:12,20,19:58:00,--,Dark,69.5,10,3.5,62.0,7,1.5,56.75,6,1.0,68.0,8,2.25,72.0,4,0.75,65.0,5,0.6666666666666666,68.66666666666667,4,1.0,60.0,2,1.0,65.5,2,0.5,78.5,3,0.5,67.33333333333333,6,1.0
1,SR153S,4.6,Suspected Minor Injury,2021-01-13,20:12,20,19:58:30,--,Dark,62.0,1,0.5,60.5,19,4.25,58.75,16,2.6,67.66666666666667,5,1.25,62.666666666666664,3,0.75,61.0,3,0.6666666666666666,65.0,2,0.25,64.33333333333333,6,1.25,66.66666666666667,7,1.25,67.0,4,0.75,68.33333333333333,5,0.75
1,SR153S,4.6,Suspected Minor Injury,2021-01-13,20:12,20,19:59:00,--,Dark,,0,0.0,60.25,9,1.75,56.25,9,1.2,63.333333333333336,5,0.75,68.75,10,2.75,64.0,10,2.3333333333333335,68.5,18,3.75,64.66666666666667,3,0.75,65.5,3,0.5,62.0,3,0.5,60.0,3,1.0
1,SR153S,4.6,Suspected Minor Injury,2021-01-13,20:12,20,19:59:30,--,Dark,75.0,1,0.5,61.0,12,3.75,55.666666666666664,8,1.6,65.66666666666667,3,0.75,68.0,8,1.5,63.666666666666664,9,1.6666666666666667,69.66666666666667,4,1.0,59.0,2,0.25,,0,0.0,68.66666666666667,6,1.0,62.0,6,1.25
1,SR153S,4.6,Suspected Minor Injury,2021-01-13,20:12,20,20:00:00,--,Dark,62.0,2,1.0,61.75,9,1.5,56.75,13,2.2,68.0,4,1.0,67.0,1,0.25,59.0,1,0.3333333333333333,70.5,3,1.0,65.0,2,0.5,67.0,14,3.25,63.0,4,0.5,70.5,4,0.75
1,SR153S,4.6,Suspected Minor Injury,2021-01-13,20:12,20,20:00:30,--,Dark,66.5,7,2.5,61.0,12,2.25,57.5,14,2.2,67.0,9,1.75,68.0,6,1.25,67.5,5,0.6666666666666666,71.0,4,0.75,59.75,13,5.5,66.0,3,0.5,73.0,3,0.75,67.0,4,1.5
1,SR153S,4.6,Suspected Minor Injury,2021-01-13,20:12,20,20:01:00,--,Dark,73.0,1,0.5,60.75,10,2.25,56.5,17,2.4,63.666666666666664,7,1.5,64.33333333333333,3,0.75,68.5,5,0.6666666666666666,70.33333333333333,4,0.75,63.666666666666664,10,2.0,64.0,2,0.25,64.0,3,0.5,61.0,3,0.5
1,SR153S,4.6,Suspected Minor Injury,2021-01-13,20:12,20,20:01:30,--,Dark,69.0,3,1.0,60.75,12,2.5,56.75,11,1.8,65.0,4,0.75,73.0,6,1.0,65.0,13,2.0,68.5,13,2.75,65.0,4,0.75,63.5,3,0.5,70.0,6,1.0,66.25,9,2.5
1,SR153S,4.6,Suspected Minor Injury,2021-01-13,20:12,20,20:02:00,--,Dark,69.0,5,2.0,58.666666666666664,7,2.5,53.333333333333336,10,1.4,65.66666666666667,4,1.0,62.333333333333336,4,0.75,65.33333333333333,5,1.0,68.0,4,0.75,62.0,3,0.5,66.0,5,0.75,80.0,3,0.5,67.75,8,1.5
1,SR153S,4.6,Suspected Minor Injury,2021-01-13,20:12,20,20:02:30,--,Dark,69.0,6,2.0,58.666666666666664,9,2.0,47.333333333333336,7,1.8,65.25,5,2.5,64.0,8,1.75,65.0,4,0.6666666666666666,69.0,2,0.5,61.5,8,1.5,65.0,7,1.25,77.0,3,0.5,60.0,5,1.0
1,SR153S,4.6,Suspected Minor Injury,2021-01-13,20:12,20,20:03:00,--,Dark,,0,0.0,61.75,15,3.0,57.75,13,2.0,64.5,10,2.25,59.5,2,0.5,62.5,3,1.0,68.5,4,1.5,60.0,6,1.5,,0,0.0,63.5,2,0.5,62.5,3,0.5
1,SR153S,4.6,Suspected Minor Injury,2021-01-13,20:12,20,20:03:30,--,Dark,68.5,3,1.5,60.5,11,2.0,57.5,10,1.6,62.5,3,0.5,62.0,8,2.25,62.0,8,2.3333333333333335,68.0,6,1.25,,0,0.0,67.0,2,0.5,64.5,4,0.5,69.0,6,1.25
1,SR153S,4.6,Suspected Minor Injury,2021-01-13,20:12,20,20:04:00,--,Dark,70.0,13,5.0,60.25,11,2.5,57.5,4,0.6,65.5,6,1.25,67.0,4,1.0,62.666666666666664,10,1.6666666666666667,69.33333333333333,7,1.5,60.25,5,2.75,65.33333333333333,7,2.25,62.0,6,1.0,67.5,6,1.75
