incident at sensor (i),road,mile,type,date,incident_time,incident_hour,data_time,weather,light,speed (i-5),volume (i-5),occupancy (i-5),speed (i-4),volume (i-4),occupancy (i-4),speed (i-3),volume (i-3),occupancy (i-3),speed (i-2),volume (i-2),occupancy (i-2),speed (i-1),volume (i-1),occupancy (i-1),speed (i),volume (i),occupancy (i),speed (i+1),volume (i+1),occupancy (i+1),speed (i+2),volume (i+2),occupancy (i+2),speed (i+3),volume (i+3),occupancy (i+3),speed (i+4),volume (i+4),occupancy (i+4),speed (i+5),volume (i+5),occupancy (i+5)
1,00I75N,3.1,Suspected Minor Injury,2021-04-19,14:36,14,14:21:00,--,Daylight,,,,,,,53.5,28,13.0,,,,65.875,45,6.0,61.75,26,6.75,67.75,15,4.75,61.5,8,6.0,67.0,3,3.0,61.5,27,11.75,60.0,23,8.5
1,00I75N,3.1,Suspected Minor Injury,2021-04-19,14:36,14,14:21:30,--,Daylight,,,,,,,54.5,24,8.0,,,,64.25,56,7.375,62.75,10,4.0,68.25,15,4.75,56.5,3,1.5,64.66666666666667,6,7.666666666666667,63.0,17,5.5,64.33333333333333,5,2.25
1,00I75N,3.1,Suspected Minor Injury,2021-04-19,14:36,14,14:22:00,--,Daylight,,,,,,,53.0,29,9.75,,,,64.875,52,9.375,63.0,19,3.75,68.5,11,3.0,62.0,5,2.5,64.66666666666667,4,8.333333333333334,59.25,21,5.75,59.5,20,4.0
1,00I75N,3.1,Suspected Minor Injury,2021-04-19,14:36,14,14:22:30,--,Daylight,,,,,,,52.25,33,12.0,,,,65.0,41,5.25,62.25,23,5.75,68.0,14,3.75,61.0,3,2.0,67.0,3,3.0,59.0,15,4.5,59.75,20,6.75
1,00I75N,3.1,Suspected Minor Injury,2021-04-19,14:36,14,14:23:00,--,Daylight,,,,,,,55.25,28,10.25,,,,62.0,59,8.375,60.5,30,13.0,66.75,20,12.0,47.0,4,2.0,67.5,2,2.0,61.25,20,5.5,61.0,21,4.5
1,00I75N,3.1,Suspected Minor Injury,2021-04-19,14:36,14,14:23:30,--,Daylight,,,,,,,53.75,35,11.25,,,,63.375,53,10.0,62.75,25,11.25,67.25,11,3.0,62.5,5,2.0,66.5,3,3.0,60.25,26,8.75,60.0,20,4.5
1,00I75N,3.1,Suspected Minor Injury,2021-04-19,14:36,14,14:24:00,--,Daylight,,,,,,,55.0,33,13.75,,,,62.57142857142857,36,5.0,63.25,36,9.5,64.5,26,9.25,58.0,4,1.5,62.5,4,4.0,62.333333333333336,12,3.0,63.25,9,1.75
1,00I75N,3.1,Suspected Minor Injury,2021-04-19,14:36,14,14:24:30,--,Daylight,,,,,,,56.75,18,7.75,,,,62.625,58,8.125,59.75,41,12.75,63.25,11,5.0,61.0,7,5.0,65.0,9,21.0,62.0,18,6.0,63.0,16,4.25
1,00I75N,3.1,Suspected Minor Injury,2021-04-19,14:36,14,14:25:00,--,Daylight,,,,,,,55.0,19,5.75,,,,61.142857142857146,52,9.0,62.0,20,4.75,67.0,18,8.25,61.5,7,3.0,64.0,5,9.666666666666666,63.0,24,10.25,62.25,25,11.75
1,00I75N,3.1,Suspected Minor Injury,2021-04-19,14:36,14,14:25:30,--,Daylight,,,,,,,54.5,26,10.0,,,,62.375,49,7.125,63.0,20,6.75,66.0,16,5.25,60.5,12,8.5,64.33333333333333,7,7.333333333333333,63.5,31,18.5,62.75,17,5.25
