incident at sensor (i),road,mile,type,date,incident_time,incident_hour,data_time,weather,light,speed (i-5),volume (i-5),occupancy (i-5),speed (i-4),volume (i-4),occupancy (i-4),speed (i-3),volume (i-3),occupancy (i-3),speed (i-2),volume (i-2),occupancy (i-2),speed (i-1),volume (i-1),occupancy (i-1),speed (i),volume (i),occupancy (i),speed (i+1),volume (i+1),occupancy (i+1),speed (i+2),volume (i+2),occupancy (i+2),speed (i+3),volume (i+3),occupancy (i+3),speed (i+4),volume (i+4),occupancy (i+4),speed (i+5),volume (i+5),occupancy (i+5)
1,00I24W,178.5,Suspected Minor Injury,2021-01-15,20:50,20,20:35:00,--,Dark,62.75,4557,9791.25,66.25,5634,14776.5,70.5,41,15.5,64.5,44,22.0,67.0,10,5.0,61.0,26,7.0,66.5,43,16.0,67.0,74008,144002.4,65.5,2112,2194.0,,,,32.0,30,45.0
1,00I24W,178.5,Suspected Minor Injury,2021-01-15,20:50,20,20:35:30,--,Dark,64.0,4231,807.75,66.5,4331,1082.75,68.5,35,16.5,65.0,42,21.0,,00,0.0,60.0,34,11.5,68.0,53,46.0,68.75,86014,18605.6,66.0,1355,85277.75,,,,28.0,30,130.0
1,00I24W,178.5,Suspected Minor Injury,2021-01-15,20:50,20,20:36:00,--,Dark,63.75,1534,348.5,67.5,2416,341.5,67.5,33,36.0,65.0,46,74.0,68.5,41,20.5,60.5,25,6.5,66.0,43,26.0,68.25,57029,106022.4,60.0,0011,20.5,,,,31.0,50,160.0
1,00I24W,178.5,Suspected Minor Injury,2021-01-15,20:50,20,20:36:30,--,Dark,63.0,0133,40.5,68.33333333333333,0123,38.0,69.0,55,62.0,65.0,11,5.5,69.0,53,26.5,,00,0.0,66.5,56,37.5,68.25,550311,6403.8,59.5,0011,2.75,,,,54.0,21,20.5
1,00I24W,178.5,Suspected Minor Injury,2021-01-15,20:50,20,20:37:00,--,Dark,62.0,2365,3278.5,66.25,3455,8779.0,67.0,36,57.0,66.0,25,14.5,67.0,30,15.0,60.0,31,45.5,68.5,47,17.5,69.5,62016,8205.2,64.0,2011,1505.5,,,,55.0,11,15.5
1,00I24W,178.5,Suspected Minor Injury,2021-01-15,20:50,20,20:37:30,--,Dark,63.25,1833,483.0,66.5,1843,493.0,66.5,22,26.5,65.0,22,6.0,,00,0.0,59.5,11,10.5,66.0,21,10.5,68.0,67324,27063.0,66.5,2336,24404.0,,,,53.5,32,61.0
1,00I24W,178.5,Suspected Minor Injury,2021-01-15,20:50,20,20:38:00,--,Dark,62.0,4566,8781.75,65.25,7255,15278.25,69.0,45,42.0,67.0,58,606.0,65.0,40,15.0,56.5,34,51.5,70.0,20,5.0,70.75,57027,4603.6,67.0,2201,825.5,,,,34.0,30,50.0
1,00I24W,178.5,Suspected Minor Injury,2021-01-15,20:50,20,20:38:30,--,Dark,62.75,1273,3543.0,65.5,2154,6028.25,68.0,43,66.0,66.0,28,255.0,68.0,104,56.5,57.5,28,24.5,68.5,43,16.0,70.5,75025,12402.4,63.333333333333336,1032,2539.25,,,,34.0,20,70.0
1,00I24W,178.5,Suspected Minor Injury,2021-01-15,20:50,20,20:39:00,--,Dark,58.0,0111,32.75,65.66666666666667,0121,37.75,67.0,43,31.0,65.5,55,74.5,69.5,62,25.5,55.5,34,66.5,,00,0.0,70.8,76112,6622.6,67.0,0322,1275.75,,,,59.5,81,65.5
1,00I24W,178.5,Suspected Minor Injury,2021-01-15,20:50,20,20:39:30,--,Dark,60.0,0321,87.75,60.5,0410,102.5,67.5,43,66.0,65.5,35,49.5,67.0,10,20.0,56.5,35,505.0,70.5,64,21.5,71.0,22026,2203.8,60.5,0033,54.0,,,,58.0,22,26.5
